text,target,title,date,check
"    You know, I'm a Ford fan, I must say, so I'm looking forward to the next Mustang.  I have faith that it will be a fine product, more desireable than the Camaro is now.  You know, that's MHO.    The differences these days between Ford and GM are not so much the quality, just the philosophy.  It used to be quality _and_ philosophy.  GM is barely catching up, but they have more room for improvement that can only be made up in time.  STSs still come off the assembly line with screwed up paint stripes and poor trunk/door/hood/panel alignments; it's those 75 year old plants.  And the latest GM products still come with the standard equipment RattleDash (tm).  But like I said, they're getting better and making the move in the right direction.  They beat Ford to the market with the Camaro/Firebird, but really only in words.  Production of these vehicles will be limited until the end of the year, keeping selling prices above MSRP for the most part since there are so many twitching Camaro fans out there.  I wouldn't press Ford to",7,rec.autos,2023-10-14 18:59:16.722480,yes
"    Well, no.  Although I admit that's more exciting than a rat killer. --  Dale J. Stephenson |*| (steph@cs.uiuc.edu) |*| Baseball fanatic",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"Eve'.  I am looking to buy 4 new p195-50r15 tires.. (R or HR). I don't have much to spend, but I would like a tire that will LAST. Does anyone have any experience with the following brands?   Riken  Falken   BFG   General   There are others, but these I can find here for under $70.. Like I said, I am mostly interested in threadwear then speed, since I hardly get to drive them over 80 or 90 mph. Also, is it true that ""noone will give you warranty on such tires"", according to a tire dealer?  Finally, do HR tires last longer than R tires (threadwear again), or is that strictly a speed factor?  Thanks for any replies.. ",7,rec.autos,2023-10-14 18:59:16.722480,yes
"When riding in a group, generally speaking, do most people mind when another rider tags along?  I had the distinct feeling I may not have been welcome when I tagged  along with a group last weekend.",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" I think that Grant Fuhr deserves more credit than that! While it's true that the entire Sabres team played very well, I still believe that if it wasn't for Grant Fuhr, the series would now be tied 2-2. He virtually stole games 1 and 3 for the Sabres. In both of these games, Fuhr stood on his head to give the Sabres the chance to win. Especially in game 3, Fuhr made a series of huge stops in the third period when the score was tied 2-2.  Even in game 2 when the Sabres won 4-0, the score seemed to indicate that the Sabres dominated. However, if it hadn't been for Fuhr, the Sabres wouldn't have been up (2-0 I think it was) through the 2nd period and the Bruins wouldn't have had to open up the game (thereby allowing Mogilny to score the third goal on a breakaway to salt away the game).  There is no doubt in my mind that Fuhr was the critical factor in the victory.   In my opinion, Neely, Oates and Juneau played as well as LaFontaine, Mogilny and Hawerchuk. The Sabres did get extraordinary efforts from Hannan, Sweeney, Wood,",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" Yeah, but I hate to follow them with the exhaust at ground level. Not all diesels are well maintained, either, it seems they run for so long that people keep them going long after the top end is worn out.  ",7,rec.autos,2023-10-14 18:59:16.722480,yes
" As she said, the letter is addressed to Bettman.  The post (which, though having pretty much the same content, is an entirely different entity) was addressed to all.  When she puts the letter in the mail I doubt it will say ""To: All"".  I figure she wanted to let people here see what was in it since it is a topic that interests a lot of folks here.  That's an entirely  different purpose than sending the letter to Bettman.  Unfortunately...    The ""largest computer networks in the world"" phrase is a definition of  the Internet, not a group as a whole that she claims to represent.  As for the business of whether or not it is large, it is large compared to say, the number of folks on r.s.h. who are sending a letter to thank him for changing the names, at least to this point.  And just for my own curiosity I thought I'd look up the ""official"" definition of large in the dictionary.  It reads:  large - 1.  having more than usual power, capacity, or scope.       ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" I went there too.  All I can say is  ""TOO MUCH TRASH"".  ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"[obnoxious name-calling deleted]   Ok, who wants rm off of here? I say we get his net privleges revoked.  Any seconds? ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
 They lowered the mound first (before the 69 season).  The shrinkage of the strike zone didn't start until the mid-70s.,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
  Like non-Sudafed cold medicines?  1/2 :-) ,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
    Here in Iowa it is/has been OWI (operating under the influence) and OMVI (operating motor vehicle under the influence).  They (gov't) changed it to OMVI so that people in motor boats could also be charged with drunk driving. ,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
    And it has worked again. Pena went 3 for 3 last night against Colorado. ,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
 Grant Fuhr rules! -).,10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" Be careful that you do not have any weight of the helmet resting on the mirror.  It will depress the foam liner in the helmet.  That is not the kind of foam that bounces back, like foam rubber.  Its purpose in life is to absorb energy in an impact as it is compressed by your noggin. If your mirror compresses it, there is that much less energy absorbing capacity left to cushon your noggin in a crash.  I found the right handlebar to be a good spot, if on the sidestand. Hang with the chinbar facing up, balanced across the grip and brake lever such that the weight of the helmet doesn't compress any of the chinbar foam.  This is more challanging with an open face helmet. ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"So what is your definition of ""interfering with the fielder taking the throw""?  The rule book certainly doesn't have a definiton or clarification, so it's possible to interpret the rule as saying that if the catcher has to alter his throw to avoid hitting the batter-runner, then again we have interference. You know, it seems that there is no way to apply this rule justly--if the catcher (or the pitcher, say Rob Dibble, for example) throws toward first and hits the runner running inside the baseline, the fielder takes the chance of being ejected.  Therefore he probably would throw around the runner or (your scenario) above him.  You should note that in our American Legion League, (which uses MLB rules) we interpret the rule to say in this very circumstance there IS interference per rule 7.09.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" Good point, I'd overlooked that. The Eclipse has a 3 point mount, 1 at the rear and 2 at the front, and it's very stable on the FJ. I have seen some with harnesses that mount to the sides of the tank, and that would be a real problem on the FJ.",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"I've had a Valentine for about 9 months now and I agree that it is the best det ector available. The point here is trust and reliability. I've been able to ""tr ust"" the Valentine more than any other detector I've owend. If the Valentine sa ys that there is a moderate to strong radar source in front of me, then it's mo re than likely to be a speed trap. With my other detectors, I've gotten so many  falses that I've begun to ignore someo of the warnings because I didn't want t o drive like I had one foot on the brake and one on the gas pedal.  That directional indicator really, really helps. Plus, more info is almost alwa ys better than less info. No matter how smart radar detectors get, the human br ain is usually smarter. So, if I'm going to make a decisio based on information  at hand, I want all the info I can get. Plus, if you divide the overall streng th of the radar signal by the number of bogeys reported, you'll find that each bogey is pretty weak and therefore not a radar threat. With other detectors,",7,rec.autos,2023-10-14 18:59:16.722480,yes
