level_0,text,target,title,date
336,"# #However, monogamous homosexual male sex is so rare that for practical # #purposes, homosexuality spreads AIDS. # #--  # #Clayton E. Cramer {uunet,pyramid}!optilink!cramer  My opinions, all mine! # #Relations between people to be by mutual consent, or not at all.  # You fucking homophobic moron!!!!!!!!!  What about IV drug use?  What about  # tainted blood?  What about multi-sexual partners?  If you knew anything  What about them?  Those also spread AIDS.  Where did I say anything different?  Go back and read what I wrote.  The statement ""homosexuality spreads AIDS"" is not made false by the fact that there are other methods of spreading it as well.  # about what you are talking about, you would be dangerous.  As it is right now, # you are a persistent boil on the skin of humanity that needs to be lanced. #  # Joe Cipale  Typical homosexual response.  ",18,talk.politics.misc,2023-10-14 18:59:16.722480
337,while I   Seeing a dermatologist sounds like a very good idea if you are worried about your dry skin.,13,sci.med,2023-10-14 18:59:16.722480
338,"I was wondering if anyone has ever seen/heard of a utility that converts any type of image format (gif,tiff,pcx,bmp,jpeg,etc.) to an ascii representation.  I have seen some very sophiticated art in ascii format, but never was I able to find the author or any program that may have converted the data from a picture format.  Any help or leads would be great. Thanks in advance. Danny Dunlavy",1,comp.graphics,2023-10-14 18:59:16.722480
339,"          ^^^^  ^^^^^^^^ ^^^^^^^^^^  Whoa. Aren't you forgetting a couple of guys named Gant and Justice?     He can lead off. He'll probably steal 40. He might hit .300. He'll never hit 20+ homers. I think you went 2 for 4 on this one.            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^  You said it all right there.    Does anyone else out there not like Deon? I think he's all hype. His .300 season last year was good, but I'm not convinced that he can do it again. It reminds me (sorry) of the year 1987(?) when Tim Wallach hit 30 or so homers and had 127 RBI. It never even came close to happening  again. Of course, maybe I just prefer guys who go about their business and don't play it up for the attention. Just my HO.  Doug Roberts - Larry Walker is God. Delino Deshields thinks he is.",9,rec.sport.baseball,2023-10-14 18:59:16.722480
340,"   But, but, but... How does buying an external modem solve the problem of wanting more than 2 serial devices at once?  And since the PC only supports two, why are you blaming a modem vendor for the problem?  I don't see how your experience could have been different with any internal modem. ",3,comp.sys.ibm.pc.hardware,2023-10-14 18:59:16.722480
341,"Hello!  I have a SE/30 and a Generation Systems 8bit PDS card for a 17"" screen. It worked great until I upgraded from 5 to 20 mb ram. Now with Sys7.1 and MODE32 or 32enabler it does not boot..  a tech support person said the card does not support these 32bit fixes.  BUT: when pressing the shift key while booting (when the ext. monitor goes black after having been grey) the system  SOMETIMES boots properly!! and then works ok with the 20mb and full graphics.  WHAT's HAPPENING???  Thanks a lot for any advice!!! please answer by mail.  Ossip Kaehr ossip@cs.tu-berlin.de voice: +49.30.6226317 --   __   --------------------------------------------------------------   __ /_/\  Ossip Kaehr Hermannstrasse 32  D-1000 Berlin 44  Germany  /\_\ \_\/  Tel. +49.30.6223910 or 6218814     EMail ossip@cs.tu-berlin.de  \/_/",4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
342," jfc> If gamma ray bursters are extragalactic, would absorption from the jfc> galaxy be expected?  How transparent is the galactic core to gamma jfc> rays?  and later...  JB> So, if the 1/r^2 law is incorrect (assume JB> some unknown material [dark matter??] inhibits Gamma Ray propagation), JB> could it be possible that we are actually seeing much less energetic JB> events happening much closer to us?  The even distribution could JB> be caused by the characteristic propagation distance of gamma rays  JB> being shorter then 1/2 the thickness of the disk of the galaxy.    0.   Well, maybe not zero, but very little.  At the typical energies for   gamma rays, the Galaxy is effectively transparent.    Hans Bloemen had a review article in Ann. Rev. Astr. Astrophys. a few   years back in which he discusses this in more depth.",14,sci.space,2023-10-14 18:59:16.722480
328,"Forgive me, but just the other day I read on some newsgroup or other a physician's posting about the theraputic uses of vitamin B6.  I can't seem to locate the article, but I recall there was mention of some safe limits.  I looked at a ""Balanced 100"" time release formulation from Walgreen's and noted that the 100 mg of B6 was some thousands times the RDA.  Is this safe?!?.  Also what was the condition that B6 was theraputic for?  Mail would be just fine if you don't want to clog the net.",13,sci.med,2023-10-14 18:59:16.722480
311," Jeez, that should do it.   Very interesting application, controlled lighting and environment, moderate distances ... might be more interesting than my application.  Just a thought, you could use a roof mounted IR sender, similar in operation to a TV remote control that tells each persons coded IR pulser to send a pulse.  A Hamamatsu detector, as was mentioned in a previous message in this thread, would give the current position.  Store and collate this on a computer and you could replay the movements on the screen.  Interesting!  --",12,sci.electronics,2023-10-14 18:59:16.722480
310,Did you ever notice that 99% of all the problems are from people that run Windows! Thanks MS...,3,comp.sys.ibm.pc.hardware,2023-10-14 18:59:16.722480
309," Good - now let's look at those sections.  They'll prove my point.   Note that this doesn't affect all concealed carry.  (Look after the word ""except"".)  It always helps to read the law before commenting on it.  Would a prudent storekeeper carry concealed?  How about someone at home?  Note that both are legal, and a lot of ""common"" people qualify for one or the other.  -andy",16,talk.politics.guns,2023-10-14 18:59:16.722480
278,"Post all you want, foreigner.  We'd rather hear from you than those ""I'll support the fascist who writes the hecks for my salary"" .edu site types!  Should you expect the Police to come in and assault you, lay siege and refuse to help when they (yes, let's give them the benefit of the doubt) accidently burn down your ranch home?  Even though ey have emergency vehicles nearby?  Is this a proper response when you just keep to yourself? Even if you DON'T hurt anyone?  And you 're cooperative with cops when you occasionally come out?",16,talk.politics.guns,2023-10-14 18:59:16.722480
279,"    Excuse me a moment when I laugh my head off...  I defy you to prove your statement ""damaged and screwed up"".  You can't?  Oh dear.  Your argument, once again, Mr Logic(NOT!), falls flat on its face.  Take a course in civil behaviour and logic.  Then come back and defend your arguments.  ",18,talk.politics.misc,2023-10-14 18:59:16.722480
280,": :  So what is Kibology? Chopped liver? : Kibo Himself summed it up by saying ""Kibology is not just a religion, it is : also a candy mint ... and a floor wax."" I personally think that it is more : like Spam Clear. : :   ",19,talk.religion.misc,2023-10-14 18:59:16.722480
281,"[[ I posted this a few weeks back, but all I got back was an error    message ""pnews: /dev/null: Permission denied"".  Yep, /dev/null    had a mode of 600.  (Arrghhh!!)  ]]  With renewed interest in ""setting the DISPLAY variable"", etc.. I thought I would post my contribution.  This Perl script is my solution.  It trys to be intelligent about what it's doing so that you should be able to type ""rx host.domain.etc"", and get a xterm running on ""host.domain.etc"", with all the difficult stuff taken care of.  In theory, this program can do *everything* you ever wanted to do when you wanted to run a remote command in the background - it doesn't even need to be an X program.  Try a ""rx big-machine make"" for instance, for a backgrounded make on the remote ""big-machine"".  For more details and a full list of features read the README file, about 20 lines below...  All comments welcome.  Duncan.    #! /bin/sh # This is a shell archive.  Remove anything before this line, then unpack # it by saving it into a file and",5,comp.windows.x,2023-10-14 18:59:16.722480
